27,Sat Dec 11 2021,3:30p,,Box Score,,Orlando Magic,W,,106,104,15,12,W 3,
28,Mon Dec 13 2021,10:30p,,Box Score,,Phoenix Suns,W,,111,95,16,12,W 4,
29,Wed Dec 15 2021,10:00p,,Box Score,@,Utah Jazz,L,,103,124,16,13,L 1,
30,Sat Dec 18 2021,8:00p,,Box Score,@,Oklahoma City Thunder,L,,103,104,16,14,L 2,
31,Mon Dec 20 2021,10:30p,,Box Score,,San Antonio Spurs,L,,92,116,16,15,L 3,
32,Wed Dec 22 2021,10:00p,,Box Score,@,Sacramento Kings,W,,105,89,17,15,W 1,
33,Sun Dec 26 2021,9:00p,,Box Score,,Denver Nuggets,L,,100,103,17,16,L 1,
34,Mon Dec 27 2021,10:30p,,Box Score,,Brooklyn Nets,L,,108,124,17,17,L 2,
35,Wed Dec 29 2021,7:30p,,Box Score,@,Boston Celtics,W,,91,82,18,17,W 1,
36,Fri Dec 31 2021,7:30p,,Box Score,@,Toronto Raptors,L,,108,116,18,18,L 1,
37,Sat Jan 1 2022,7:30p,,Box Score,@,Brooklyn Nets,W,,120,116,19,18,W 1,
38,Mon Jan 3 2022,10:30p,,Box Score,,Minnesota Timberwolves,L,,104,122,19,19,L 1,
39,Thu Jan 6 2022,10:00p,,Box Score,@,Phoenix Suns,L,,89,106,19,20,L 2,
40,Sat Jan 8 2022,3:30p,,Box Score,,Memphis Grizzlies,L,,108,123,19,21,L 3,
41,Sun Jan 9 2022,3:30p,,Box Score,,Atlanta Hawks,W,,106,93,20,21,W 1,
42,Tue Jan 11 2022,10:30p,,Box Score,,Denver Nuggets,W,,87,85,21,21,W 2,
43,Thu Jan 13 2022,8:00p,,Box Score,@,New Orleans Pelicans,L,,89,113,21,22,L 1,
44,Sat Jan 15 2022,8:30p,,Box Score,@,San Antonio Spurs,L,,94,101,21,23,L 2,
45,Mon Jan 17 2022,3:30p,,Box Score,,Indiana Pacers,W,,139,133,22,23,W 1,
46,Wed Jan 19 2022,10:00p,,Box Score,@,Denver Nuggets,L,OT,128,130,22,24,L 1,
47,Fri Jan 21 2022,7:00p,,Box Score,@,Philadelphia 76ers,W,,102,101,23,24,W 1,
48,Sun Jan 23 2022,1:00p,,Box Score,@,New York Knicks,L,,102,110,23,25,L 1,
49,Tue Jan 25 2022,7:00p,,Box Score,@,Washington Wizards,W,,116,115,24,25,W 1,
50,Wed Jan 26 2022,7:00p,,Box Score,@,Orlando Magic,W,,111,102,25,25,W 2,
51,Fri Jan 28 2022,8:00p,,Box Score,@,Miami Heat,L,,114,121,25,26,L 1,
52,Sun Jan 30 2022,1:00p,,Box Score,@,Charlotte Hornets,W,,115,90,26,26,W 1,
53,Mon Jan 31 2022,7:00p,,Box Score,@,Indiana Pacers,L,,116,122,26,27,L 1,
54,Thu Feb 3 2022,10:00p,,Box Score,,Los Angeles Lakers,W,,111,110,27,27,W 1,
55,Sun Feb 6 2022,9:00p,,Box Score,,Milwaukee Bucks,L,,113,137,27,28,L 1,
56,Tue Feb 8 2022,8:00p,,Box Score,@,Memphis Grizzlies,L,,109,135,27,29,L 2,
57,Thu Feb 10 2022,8:30p,,Box Score,@,Dallas Mavericks,L,,105,112,27,30,L 3,
58,Sat Feb 12 2022,8:30p,,Box Score,@,Dallas Mavericks,W,,99,97,28,30,W 1,
59,Mon Feb 14 2022,10:30p,,Box Score,,Golden State Warriors,W,,119,104,29,30,W 2,
60,Tue Feb 15 2022,10:00p,,Box Score,@,Phoenix Suns,L,,96,103,29,31,L 1,
61,Thu Feb 17 2022,10:30p,,Box Score,,Houston Rockets,W,,142,111,30,31,W 1,
62,Fri Feb 25 2022,10:00p,,Box Score,@,Los Angeles Lakers,W,,105,102,31,31,W 2,
63,Sun Feb 27 2022,7:00p,,Box Score,@,Houston Rockets,W,,99,98,32,31,W 3,
64,Tue Mar 1 2022,8:00p,,Box Score,@,Houston Rockets,W,,113,100,33,31,W 4,
65,Thu Mar 3 2022,10:00p,,Box Score,,Los Angeles Lakers,W,,132,111,34,31,W 5,
66,Sun Mar 6 2022,10:00p,,Box Score,,New York Knicks,L,,93,116,34,32,L 1,
67,Tue Mar 8 2022,10:00p,,Box Score,@,Golden State Warriors,L,,97,112,34,33,L 2,
68,Wed Mar 9 2022,10:30p,,Box Score,,Washington Wizards,W,,115,109,35,33,W 1,
69,Fri Mar 11 2022,7:30p,,Box Score,@,Atlanta Hawks,L,,106,112,35,34,L 1,
70,Sun Mar 13 2022,3:00p,,Box Score,@,Detroit Pistons,W,,106,102,36,34,W 1,
71,Mon Mar 14 2022,7:00p,,Box Score,@,Cleveland Cavaliers,L,OT,111,120,36,35,L 1,
72,Wed Mar 16 2022,10:30p,,Box Score,,Toronto Raptors,L,,100,103,36,36,L 2,
