41,Wed Jan 12 2022,8:30p,,Box Score,,Houston Rockets,L,,124,128,15,26,L 4,
42,Fri Jan 14 2022,8:30p,,Box Score,,Cleveland Cavaliers,L,,109,114,15,27,L 5,
43,Sat Jan 15 2022,8:30p,,Box Score,,Los Angeles Clippers,W,,101,94,16,27,W 1,
44,Mon Jan 17 2022,8:30p,,Box Score,,Phoenix Suns,L,,107,121,16,28,L 1,
45,Wed Jan 19 2022,8:30p,,Box Score,,Oklahoma City Thunder,W,,118,96,17,28,W 1,
46,Fri Jan 21 2022,8:30p,,Box Score,,Brooklyn Nets,L,,102,117,17,29,L 1,
47,Sun Jan 23 2022,7:00p,,Box Score,,Philadelphia 76ers,L,,109,115,17,30,L 2,
48,Tue Jan 25 2022,8:00p,,Box Score,@,Houston Rockets,W,,134,104,18,30,W 1,
49,Wed Jan 26 2022,8:30p,,Box Score,,Memphis Grizzlies,L,,110,118,18,31,L 1,
50,Fri Jan 28 2022,8:30p,,Box Score,,Chicago Bulls,W,,131,122,19,31,W 1,
51,Sun Jan 30 2022,8:00p,,Box Score,@,Phoenix Suns,L,,110,115,19,32,L 1,
52,Tue Feb 1 2022,8:30p,,Box Score,,Golden State Warriors,L,,120,124,19,33,L 2,
53,Thu Feb 3 2022,7:00p,,Box Score,,Miami Heat,L,,95,112,19,34,L 3,
54,Fri Feb 4 2022,8:30p,,Box Score,,Houston Rockets,W,,131,106,20,34,W 1,
55,Wed Feb 9 2022,7:00p,,Box Score,@,Cleveland Cavaliers,L,,92,105,20,35,L 1,
56,Fri Feb 11 2022,7:30p,,Box Score,@,Atlanta Hawks,W,,136,121,21,35,W 1,
57,Sat Feb 12 2022,7:00p,,Box Score,@,New Orleans Pelicans,W,,124,114,22,35,W 2,
58,Mon Feb 14 2022,8:00p,,Box Score,@,Chicago Bulls,L,,109,120,22,36,L 1,
59,Wed Feb 16 2022,8:00p,,Box Score,@,Oklahoma City Thunder,W,,114,106,23,36,W 1,
60,Fri Feb 25 2022,7:00p,,Box Score,@,Washington Wizards,W,2OT,157,153,24,36,W 2,
61,Sat Feb 26 2022,8:00p,,Box Score,@,Miami Heat,L,,129,133,24,37,L 1,
62,Mon Feb 28 2022,8:00p,,Box Score,@,Memphis Grizzlies,L,,105,118,24,38,L 2,
63,Thu Mar 3 2022,8:30p,,Box Score,,Sacramento Kings,L,,112,115,24,39,L 3,
64,Sat Mar 5 2022,7:00p,,Box Score,@,Charlotte Hornets,L,,117,123,24,40,L 4,
65,Mon Mar 7 2022,8:30p,,Box Score,,Los Angeles Lakers,W,,117,110,25,40,W 1,
66,Wed Mar 9 2022,8:30p,,Box Score,,Toronto Raptors,L,,104,119,25,41,L 1,
67,Fri Mar 11 2022,8:30p,,Box Score,,Utah Jazz,W,,104,102,26,41,W 1,
68,Sat Mar 12 2022,8:00p,,Box Score,,Indiana Pacers,L,,108,119,26,42,L 1,
69,Mon Mar 14 2022,8:30p,,Box Score,,Minnesota Timberwolves,L,,139,149,26,43,L 2,
70,Wed Mar 16 2022,8:30p,,Box Score,,Oklahoma City Thunder,W,,122,120,27,43,W 1,
